gold_example_id,match_id,season,snapshot_over,sft_bucket,scenario_tag,review_priority,required_run_rate,wickets_in_hand,prompt,label_status,gold_probability,gold_analysis,reviewer_notes
gold_080,1304069,2022,18,late_tension,balanced_chase,high,14.0,5,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Mumbai Indians chasing 199 set by Punjab Kings
Venue: Maharashtra Cricket Association Stadium, Pune
Match type: Evening (7:30 PM IST, dew likely)
Toss: Mumbai Indians chose to field first

End of Over 18:
Score: 171/5 (108 balls faced)
Need: 28 off 12 (RRR: 14.00)
Current run rate: 9.50

Momentum:
Last over: 5
Last 3 overs: 25 runs, 1 wickets
Last 5 overs: Dot% 33% | Boundary% 13%

Batters:
SA Yadav (chase SR 132, death SR 206)
JD Unadkat (chase SR 125, death SR 160) (career data limited)
Partnership: 11b, 19r

Last over bowler: Arshdeep Singh (4/4 overs used, death econ 8.22, death wkts/ov 0.84)
Next over: different bowler.

Venue context (Maharashtra Cricket Association Stadium, Pune):
Surface: balanced, medium boundaries
Chase rate: 61% (23 matches)
Avg 2nd inns: 152
Death RPO: 9.8
Dew: Low evenings

Win probability for Mumbai Indians?",approved,0.09,"This is almost gone for Mumbai Indians unless something very unusual happens immediately. Run rate pressure is severe here: they need 14.00, but the innings has only run at 9.50 so far.",assistant_authored_gold_v1
gold_081,1359493,2023,6,easy,resources_but_work,medium,11.928571428571429,7,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Kolkata Knight Riders chasing 229 set by Sunrisers Hyderabad
Venue: Eden Gardens, Kolkata
Match type: Evening (7:30 PM IST, dew likely)
Toss: Kolkata Knight Riders chose to field first

End of Over 6:
Score: 62/3 (36 balls faced)
Need: 167 off 84 (RRR: 11.93)
Current run rate: 10.33

Momentum:
Last over: 28
Last 3 overs: 46 runs, 2 wickets
Last 5 overs: Dot% 33% | Boundary% 37%

Batters:
N Jagadeesan (chase SR 126, death SR 157) (career data limited)
N Rana (chase SR 123, death SR 143)
Partnership: 15b, 42r

Last over bowler: Umran Malik (1/4 overs used, death econ 9.79, death wkts/ov 0.95)
Next over: different bowler.

Venue context (Eden Gardens, Kolkata):
Surface: balanced, medium boundaries
Chase rate: 59% (74 matches)
Avg 2nd inns: 152
Death RPO: 10.3
Dew: Medium evenings

Win probability for Kolkata Knight Riders?",approved,0.10,Kolkata Knight Riders are deep in trouble here and only a freak finish really changes the picture now. They still need a clear gear change: 11.93 required is a fair step above the present 10.33. The recent wickets are a major problem: 2 down in the last three overs has disrupted the chase badly.,assistant_authored_gold_v1
gold_082,1359512,2023,7,easy,balanced_chase,medium,14.46153846153846,8,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Punjab Kings chasing 258 set by Lucknow Super Giants
Venue: Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh
Match type: Evening (7:30 PM IST, dew likely)
Toss: Punjab Kings chose to field first

End of Over 7:
Score: 70/2 (42 balls faced)
Need: 188 off 78 (RRR: 14.46)
Current run rate: 10.00

Momentum:
Last over: 15
Last 3 overs: 39 runs, 0 wickets
Last 5 overs: Dot% 23% | Boundary% 30%

Batters:
Atharva Taide (chase SR 126, death SR 157) (career data limited)
Sikandar Raza (chase SR 126, death SR 157) (career data limited)
Partnership: 20b, 39r

Last over bowler: A Mishra (1/4 overs used, death econ 5.53, death wkts/ov 0.89)
Next over: different bowler.

Venue context (Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh):
Surface: balanced, medium boundaries
Chase rate: 58% (55 matches)
Avg 2nd inns: 157
Death RPO: 10.4
Dew: Low evenings

Win probability for Punjab Kings?",approved,0.05,"Punjab Kings are deep in trouble here and only a freak finish really changes the picture now. The equation is the biggest issue: 188 off 78 means 14.46 an over, far above the current 10.00.",assistant_authored_gold_v1
gold_083,1359538,2023,15,easy,balanced_chase,medium,17.2,8,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Punjab Kings chasing 214 set by Delhi Capitals
Venue: Himachal Pradesh Cricket Association Stadium, Dharamsala
Match type: Evening (7:30 PM IST, dew likely)
Toss: Punjab Kings chose to field first

End of Over 15:
Score: 128/2 (90 balls faced)
Need: 86 off 30 (RRR: 17.20)
Current run rate: 8.53

Momentum:
Last over: 11
Last 3 overs: 28 runs, 0 wickets
Last 5 overs: Dot% 17% | Boundary% 23%

Batters:
LS Livingstone (chase SR 126, death SR 157) (career data limited)
JM Sharma (chase SR 126, death SR 157) (career data limited)
Partnership: 50b, 78r

Last over bowler: Mukesh Kumar (3/4 overs used, death econ 11.01, death wkts/ov 0.48) (career data limited)
Next over: different bowler.

Venue context (Himachal Pradesh Cricket Association Stadium, Dharamsala):
Limited IPL history (8 matches); venue stats are estimated.
Surface prior: pace-friendly, medium boundaries
Chase rate: ~54%
Avg 2nd inns: ~153
Death RPO: ~10.7
Dew: Low evenings

Win probability for Punjab Kings?",approved,0.04,"This is almost gone for Punjab Kings unless something very unusual happens immediately. The equation is the biggest issue: 86 off 30 means 17.20 an over, far above the current 8.53.",assistant_authored_gold_v1
gold_084,1359478,2023,16,easy,near_collapse,medium,28.75,3,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Sunrisers Hyderabad chasing 204 set by Rajasthan Royals
Venue: Rajiv Gandhi International Stadium, Uppal, Hyderabad
Match type: Evening (7:30 PM IST, dew likely)
Toss: Sunrisers Hyderabad chose to field first

End of Over 16:
Score: 89/7 (96 balls faced)
Need: 115 off 24 (RRR: 28.75)
Current run rate: 5.56

Momentum:
Last over: 4
Last 3 overs: 14 runs, 1 wickets
Last 5 overs: Dot% 37% | Boundary% 7%

Batters:
Abdul Samad (chase SR 126, death SR 157) (career data limited)
B Kumar (chase SR 97, death SR 100)
Partnership: 12b, 8r

Last over bowler: R Ashwin (4/4 overs used, death econ 7.00, death wkts/ov 0.46)
Next over: different bowler.

Venue context (Rajiv Gandhi International Stadium, Uppal, Hyderabad):
Surface: balanced, medium boundaries
Chase rate: 56% (61 matches)
Avg 2nd inns: 149
Death RPO: 9.4
Dew: Low evenings

Win probability for Sunrisers Hyderabad?",approved,0.01,"Sunrisers Hyderabad are deep in trouble here and only a freak finish really changes the picture now. Run rate pressure is severe here: they need 28.75, but the innings has only run at 5.56 so far. The resource picture is thin: 3 wickets left means they cannot afford another careless over.",assistant_authored_gold_v1
gold_085,1359503,2023,17,easy,cruise_control,medium,4.333333333333333,7,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Chennai Super Kings chasing 135 set by Sunrisers Hyderabad
Venue: MA Chidambaram Stadium, Chepauk, Chennai
Match type: Evening (7:30 PM IST, dew likely)
Toss: Chennai Super Kings chose to field first

End of Over 17:
Score: 122/3 (102 balls faced)
Need: 13 off 18 (RRR: 4.33)
Current run rate: 7.18

Momentum:
Last over: 3
Last 3 overs: 18 runs, 2 wickets
Last 5 overs: Dot% 33% | Boundary% 10%

Batters:
DP Conway (chase SR 126, death SR 157) (career data limited)
NEW_BATTER_PENDING
Partnership: 0b, 0r

Last over bowler: M Markande (4/4 overs used, death econ 2.00, death wkts/ov 0.00)
Next over: different bowler.

Venue context (MA Chidambaram Stadium, Chepauk, Chennai):
Surface: spin-friendly, medium boundaries
Chase rate: 40% (65 matches)
Avg 2nd inns: 149
Death RPO: 9.0
Dew: Medium evenings

Win probability for Chennai Super Kings?",approved,0.98,"Chennai Super Kings should close this chase out from here unless they create a collapse for themselves. The equation is favorable now because the asking rate of 4.33 is below the current scoring rate of 7.18. The bowling side now has to move away from M Markande, which slightly improves the batting side's next-over outlook.",assistant_authored_gold_v1
gold_086,1359499,2023,6,interesting,resources_but_work,high,10.785714285714286,8,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Sunrisers Hyderabad chasing 193 set by Mumbai Indians
Venue: Rajiv Gandhi International Stadium, Uppal, Hyderabad
Match type: Evening (7:30 PM IST, dew likely)
Toss: Sunrisers Hyderabad chose to field first

End of Over 6:
Score: 42/2 (36 balls faced)
Need: 151 off 84 (RRR: 10.79)
Current run rate: 7.00

Momentum:
Last over: 7
Last 3 overs: 20 runs, 1 wickets
Last 5 overs: Dot% 37% | Boundary% 13%

Batters:
AK Markram (chase SR 126, death SR 157) (career data limited)
MA Agarwal (chase SR 135, death SR 238)
Partnership: 14b, 17r

Last over bowler: JP Behrendorff (3/4 overs used, death econ 11.01, death wkts/ov 0.48) (career data limited)
Next over: different bowler.

Venue context (Rajiv Gandhi International Stadium, Uppal, Hyderabad):
Surface: balanced, medium boundaries
Chase rate: 56% (61 matches)
Avg 2nd inns: 149
Death RPO: 9.4
Dew: Low evenings

Win probability for Sunrisers Hyderabad?",approved,0.15,This has become a difficult chase for Sunrisers Hyderabad and they need the game to swing quickly back their way. The chase is still being pushed by the rate because 10.79 is comfortably above the current 7.00.,assistant_authored_gold_v1
gold_087,1359521,2023,10,interesting,balanced_chase,high,9.7,6,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Sunrisers Hyderabad chasing 172 set by Kolkata Knight Riders
Venue: Rajiv Gandhi International Stadium, Uppal, Hyderabad
Match type: Evening (7:30 PM IST, dew likely)
Toss: Kolkata Knight Riders chose to bat first

End of Over 10:
Score: 75/4 (60 balls faced)
Need: 97 off 60 (RRR: 9.70)
Current run rate: 7.50

Momentum:
Last over: 6
Last 3 overs: 14 runs, 0 wickets
Last 5 overs: Dot% 40% | Boundary% 10%

Batters:
H Klaasen (chase SR 126, death SR 157) (career data limited)
AK Markram (chase SR 126, death SR 157) (career data limited)
Partnership: 22b, 21r

Last over bowler: SP Narine (1/4 overs used, death econ 6.54, death wkts/ov 0.49)
Next over: different bowler.

Venue context (Rajiv Gandhi International Stadium, Uppal, Hyderabad):
Surface: balanced, medium boundaries
Chase rate: 56% (61 matches)
Avg 2nd inns: 149
Death RPO: 9.4
Dew: Low evenings

Win probability for Sunrisers Hyderabad?",approved,0.25,Sunrisers Hyderabad are under heavy pressure now and need something out of the ordinary from this position. The chase is still being pushed by the rate because 9.70 is comfortably above the current 7.50.,assistant_authored_gold_v1
gold_088,1359518,2023,11,interesting,balanced_chase,high,8.444444444444445,6,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Gujarat Titans chasing 131 set by Delhi Capitals
Venue: Narendra Modi Stadium, Ahmedabad
Match type: Evening (7:30 PM IST, dew likely)
Toss: Delhi Capitals chose to bat first

End of Over 11:
Score: 55/4 (66 balls faced)
Need: 76 off 54 (RRR: 8.44)
Current run rate: 5.00

Momentum:
Last over: 6
Last 3 overs: 20 runs, 0 wickets
Last 5 overs: Dot% 50% | Boundary% 3%

Batters:
A Manohar (chase SR 126, death SR 157) (career data limited)
HH Pandya (chase SR 124, death SR 165)
Partnership: 26b, 23r

Last over bowler: I Sharma (3/4 overs used, death econ 9.47, death wkts/ov 0.48)
Next over: different bowler.

Venue context (Narendra Modi Stadium, Ahmedabad):
Surface: batting-friendly, large boundaries
Chase rate: 58% (19 matches)
Avg 2nd inns: 149
Death RPO: 11.2
Dew: Low evenings

Win probability for Gujarat Titans?",approved,0.43,"The bowling side is ahead for now, although Gujarat Titans still have a path if they string together a clean passage. There is still enough batting left to absorb one mistake and keep the chase going. The chase is still being pushed by the rate because 8.44 is comfortably above the current 5.00.",assistant_authored_gold_v1
gold_089,1359533,2023,11,interesting,fragile_middle_overs,high,8.555555555555555,4,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Delhi Capitals chasing 168 set by Punjab Kings
Venue: Arun Jaitley Stadium, Delhi
Match type: Evening (7:30 PM IST, dew likely)
Toss: Delhi Capitals chose to field first

End of Over 11:
Score: 91/6 (66 balls faced)
Need: 77 off 54 (RRR: 8.56)
Current run rate: 8.27

Momentum:
Last over: 3
Last 3 overs: 11 runs, 4 wickets
Last 5 overs: Dot% 53% | Boundary% 10%

Batters:
P Dubey (chase SR 126, death SR 157) (career data limited)
Aman Hakim Khan (chase SR 126, death SR 157) (career data limited)
Partnership: 5b, 3r

Last over bowler: Harpreet Brar (4/4 overs used, death econ 11.00, death wkts/ov 0.00)
Next over: different bowler.

Venue context (Arun Jaitley Stadium, Delhi):
Surface: batting-friendly, medium boundaries
Chase rate: 54% (72 matches)
Avg 2nd inns: 153
Death RPO: 9.7
Dew: Low evenings

Win probability for Delhi Capitals?",approved,0.13,"Delhi Capitals are under heavy pressure now and need something out of the ordinary from this position. The innings has taken recent damage with 4 wickets in the last three overs, and that matters more than the raw target. The equation remains live because 8.56 required is gettable but not forgiving.",assistant_authored_gold_v1
gold_090,1359499,2023,14,interesting,balanced_chase,high,11.0,5,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Sunrisers Hyderabad chasing 193 set by Mumbai Indians
Venue: Rajiv Gandhi International Stadium, Uppal, Hyderabad
Match type: Evening (7:30 PM IST, dew likely)
Toss: Sunrisers Hyderabad chose to field first

End of Over 14:
Score: 127/5 (84 balls faced)
Need: 66 off 36 (RRR: 11.00)
Current run rate: 9.07

Momentum:
Last over: 21
Last 3 overs: 39 runs, 1 wickets
Last 5 overs: Dot% 20% | Boundary% 27%

Batters:
MA Agarwal (chase SR 135, death SR 238)
NEW_BATTER_PENDING
Partnership: 0b, 0r

Last over bowler: PP Chawla (4/4 overs used, death econ 11.86, death wkts/ov 0.27)
Next over: different bowler.

Venue context (Rajiv Gandhi International Stadium, Uppal, Hyderabad):
Surface: balanced, medium boundaries
Chase rate: 56% (61 matches)
Avg 2nd inns: 149
Death RPO: 9.4
Dew: Low evenings

Win probability for Sunrisers Hyderabad?",approved,0.28,"The bowling side is ahead for now, although Sunrisers Hyderabad still have a path if they string together a clean passage. They still need a clear gear change: 11.00 required is a fair step above the present 9.07. The chase also resets slightly here because the next over starts with a fresh batter at the crease.",assistant_authored_gold_v1
gold_091,1359508,2023,14,interesting,balanced_chase,high,10.0,6,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Sunrisers Hyderabad chasing 145 set by Delhi Capitals
Venue: Rajiv Gandhi International Stadium, Uppal, Hyderabad
Match type: Evening (7:30 PM IST, dew likely)
Toss: Delhi Capitals chose to bat first

End of Over 14:
Score: 85/4 (84 balls faced)
Need: 60 off 36 (RRR: 10.00)
Current run rate: 6.07

Momentum:
Last over: 8
Last 3 overs: 18 runs, 3 wickets
Last 5 overs: Dot% 27% | Boundary% 7%

Batters:
AK Markram (chase SR 126, death SR 157) (career data limited)
H Klaasen (chase SR 126, death SR 157) (career data limited)
Partnership: 3b, 6r

Last over bowler: Kuldeep Yadav (3/4 overs used, death econ 8.96, death wkts/ov 0.51)
Next over: different bowler.

Venue context (Rajiv Gandhi International Stadium, Uppal, Hyderabad):
Surface: balanced, medium boundaries
Chase rate: 56% (61 matches)
Avg 2nd inns: 149
Death RPO: 9.4
Dew: Low evenings

Win probability for Sunrisers Hyderabad?",approved,0.27,"This has become a difficult chase for Sunrisers Hyderabad and they need the game to swing quickly back their way. The chase is still being pushed by the rate because 10.00 is comfortably above the current 6.07. The innings has taken recent damage with 3 wickets in the last three overs, and that matters more than the raw target.",assistant_authored_gold_v1
gold_092,1359518,2023,14,interesting,balanced_chase,high,10.0,6,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Gujarat Titans chasing 131 set by Delhi Capitals
Venue: Narendra Modi Stadium, Ahmedabad
Match type: Evening (7:30 PM IST, dew likely)
Toss: Delhi Capitals chose to bat first

End of Over 14:
Score: 71/4 (84 balls faced)
Need: 60 off 36 (RRR: 10.00)
Current run rate: 5.07

Momentum:
Last over: 8
Last 3 overs: 16 runs, 0 wickets
Last 5 overs: Dot% 33% | Boundary% 7%

Batters:
HH Pandya (chase SR 124, death SR 165)
A Manohar (chase SR 126, death SR 157) (career data limited)
Partnership: 44b, 39r

Last over bowler: KK Ahmed (3/4 overs used, death econ 10.38, death wkts/ov 0.47)
Next over: different bowler.

Venue context (Narendra Modi Stadium, Ahmedabad):
Surface: batting-friendly, large boundaries
Chase rate: 58% (19 matches)
Avg 2nd inns: 149
Death RPO: 11.2
Dew: Low evenings

Win probability for Gujarat Titans?",approved,0.37,"Gujarat Titans are behind the game now, but the chase is still recoverable with one strong burst. Run rate pressure is severe here: they need 10.00, but the innings has only run at 5.07 so far. HH Pandya and A Manohar are settled enough to matter, and that existing stand reduces the risk of the chase restarting from scratch. There is still enough batting left to absorb one mistake and keep the chase going.",assistant_authored_gold_v1
gold_093,1359495,2023,17,interesting,death_overs_tension,high,7.666666666666666,4,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Punjab Kings chasing 160 set by Lucknow Super Giants
Venue: Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow
Match type: Evening (7:30 PM IST, dew likely)
Toss: Punjab Kings chose to field first

End of Over 17:
Score: 137/6 (102 balls faced)
Need: 23 off 18 (RRR: 7.67)
Current run rate: 8.06

Momentum:
Last over: 9
Last 3 overs: 29 runs, 2 wickets
Last 5 overs: Dot% 33% | Boundary% 27%

Batters:
M Shahrukh Khan (chase SR 126, death SR 157) (career data limited)
Sikandar Raza (chase SR 126, death SR 157) (career data limited)
Partnership: 7b, 15r

Last over bowler: Avesh Khan (3/4 overs used, death econ 9.68, death wkts/ov 0.36)
Next over: different bowler.

Venue context (Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow):
Limited IPL history (0 matches); venue stats are estimated.
Surface prior: batting-friendly, medium boundaries
Chase rate: ~56%
Avg 2nd inns: ~146
Death RPO: ~9.8
Dew: Medium evenings

Win probability for Punjab Kings?",approved,0.75,"Punjab Kings are slightly in front, though the next over or two still matter. The equation remains live because 7.67 required is gettable but not forgiving.",assistant_authored_gold_v1
gold_094,1359495,2023,15,late_tension,balanced_chase,high,9.0,5,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Punjab Kings chasing 160 set by Lucknow Super Giants
Venue: Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow
Match type: Evening (7:30 PM IST, dew likely)
Toss: Punjab Kings chose to field first

End of Over 15:
Score: 115/5 (90 balls faced)
Need: 45 off 30 (RRR: 9.00)
Current run rate: 7.67

Momentum:
Last over: 7
Last 3 overs: 33 runs, 1 wickets
Last 5 overs: Dot% 40% | Boundary% 23%

Batters:
JM Sharma (chase SR 126, death SR 157) (career data limited)
Sikandar Raza (chase SR 126, death SR 157) (career data limited)
Partnership: 3b, 3r

Last over bowler: Ravi Bishnoi (1/4 overs used, death econ 10.13, death wkts/ov 0.72)
Next over: different bowler.

Venue context (Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow):
Limited IPL history (0 matches); venue stats are estimated.
Surface prior: batting-friendly, medium boundaries
Chase rate: ~56%
Avg 2nd inns: ~146
Death RPO: ~9.8
Dew: Medium evenings

Win probability for Punjab Kings?",approved,0.61,Punjab Kings are in a live chase here rather than a comfortable or desperate one. Recent scoring gives them a pulse here: 33 off the last three overs has stopped the equation from running away. The equation remains live because 9.00 required is gettable but not forgiving.,assistant_authored_gold_v1
gold_095,1359497,2023,15,late_tension,balanced_chase,high,12.8,5,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Rajasthan Royals chasing 178 set by Gujarat Titans
Venue: Narendra Modi Stadium, Ahmedabad
Match type: Evening (7:30 PM IST, dew likely)
Toss: Rajasthan Royals chose to field first

End of Over 15:
Score: 114/5 (90 balls faced)
Need: 64 off 30 (RRR: 12.80)
Current run rate: 7.60

Momentum:
Last over: 13
Last 3 overs: 48 runs, 1 wickets
Last 5 overs: Dot% 20% | Boundary% 27%

Batters:
SO Hetmyer (chase SR 126, death SR 157) (career data limited)
NEW_BATTER_PENDING
Partnership: 0b, 0r

Last over bowler: Noor Ahmad (1/4 overs used, death econ 11.01, death wkts/ov 0.48) (career data limited)
Next over: different bowler.

Venue context (Narendra Modi Stadium, Ahmedabad):
Surface: batting-friendly, large boundaries
Chase rate: 58% (19 matches)
Avg 2nd inns: 149
Death RPO: 11.2
Dew: Low evenings

Win probability for Rajasthan Royals?",approved,0.13,"This has become a difficult chase for Rajasthan Royals and they need the game to swing quickly back their way. Run rate pressure is severe here: they need 12.80, but the innings has only run at 7.60 so far. The chase also resets slightly here because the next over starts with a fresh batter at the crease.",assistant_authored_gold_v1
gold_096,1359526,2023,15,late_tension,balanced_chase,high,13.8,8,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Sunrisers Hyderabad chasing 215 set by Rajasthan Royals
Venue: Sawai Mansingh Stadium, Jaipur
Match type: Evening (7:30 PM IST, dew likely)
Toss: Rajasthan Royals chose to bat first

End of Over 15:
Score: 146/2 (90 balls faced)
Need: 69 off 30 (RRR: 13.80)
Current run rate: 9.73

Momentum:
Last over: 10
Last 3 overs: 39 runs, 1 wickets
Last 5 overs: Dot% 20% | Boundary% 23%

Batters:
RA Tripathi (chase SR 152, death SR 200)
H Klaasen (chase SR 126, death SR 157) (career data limited)
Partnership: 14b, 30r

Last over bowler: K Yadav (3/4 overs used, death econ 11.01, death wkts/ov 0.48) (career data limited)
Next over: different bowler.

Venue context (Sawai Mansingh Stadium, Jaipur):
Surface: batting-friendly, medium boundaries
Chase rate: 70% (46 matches)
Avg 2nd inns: 148
Death RPO: 9.6
Dew: Low evenings

Win probability for Sunrisers Hyderabad?",approved,0.30,"Sunrisers Hyderabad are behind the game now, but the chase is still recoverable with one strong burst. Run rate pressure is severe here: they need 13.80, but the innings has only run at 9.73 so far.",assistant_authored_gold_v1
gold_097,1359542,2023,15,late_tension,balanced_chase,high,12.6,6,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Kolkata Knight Riders chasing 177 set by Lucknow Super Giants
Venue: Eden Gardens, Kolkata
Match type: Evening (7:30 PM IST, dew likely)
Toss: Kolkata Knight Riders chose to field first

End of Over 15:
Score: 114/4 (90 balls faced)
Need: 63 off 30 (RRR: 12.60)
Current run rate: 7.60

Momentum:
Last over: 6
Last 3 overs: 20 runs, 1 wickets
Last 5 overs: Dot% 30% | Boundary% 7%

Batters:
AD Russell (chase SR 176, death SR 158)
RK Singh (chase SR 126, death SR 157) (career data limited)
Partnership: 8b, 6r

Last over bowler: Naveen-ul-Haq (2/4 overs used, death econ 11.01, death wkts/ov 0.48) (career data limited)
Next over: different bowler.

Venue context (Eden Gardens, Kolkata):
Surface: balanced, medium boundaries
Chase rate: 59% (74 matches)
Avg 2nd inns: 152
Death RPO: 10.3
Dew: Medium evenings

Win probability for Kolkata Knight Riders?",approved,0.13,"Kolkata Knight Riders are under heavy pressure now and need something out of the ordinary from this position. The equation is the biggest issue: 63 off 30 means 12.60 an over, far above the current 7.60.",assistant_authored_gold_v1
